sim_time_ns,instance_id,policy,event_type,reason,npu_used_bytes,npu_kv_bytes,kv_capacity_bytes,cpu_used_bytes,cxl_used_bytes,reserve_bytes,forecast_bytes,pressure,kv_pressure,trigger,target,active_decode_requests,resident_decode_requests,request_id,request_input_tokens,request_generated_tokens,raw_bytes,stored_bytes,storage_tier,score,utility,selected_requests,deferred_requests
3560897211,0,pricekv_reserve,trigger,forecast_above_trigger,17086029824,1025507328,1119346688,0,0,75497472,17161527296,0.9989323616027832,0.983613755955474,0.98,0.94,36,36,-1,0,0,0,0,,0.0,0.0,36,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17083932672,1023410176,1119346688,2097152,0,73400320,17157332992,0.9986882209777832,0.9798666559327864,0.98,0.94,36,35,35,8,7,2097152,2097152,CPU,2.2989533164284446e-12,9.642509090909091e-06,0,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17077641216,1017118720,1119346688,8388608,0,71303168,17148944384,0.9981999397277832,0.9723724558874114,0.98,0.94,36,34,28,40,33,6291456,6291456,CPU,3.4222039309414953e-12,2.8707527272727275e-05,0,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17071349760,1010827264,1119346688,14680064,0,69206016,17140555776,0.9977116584777832,0.9648782558420363,0.98,0.94,36,33,30,48,30,6291456,6291456,CPU,3.4222039309414953e-12,2.8707527272727275e-05,0,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17065058304,1004535808,1119346688,20971520,0,67108864,17132167168,0.9972233772277832,0.9573840557966613,0.98,0.94,36,32,32,43,29,6291456,6291456,CPU,3.4222039309414953e-12,2.8707527272727275e-05,0,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17056669696,996147200,1119346688,29360128,0,65011712,17121681408,0.9966130256652832,0.9480163057399424,0.98,0.94,36,31,13,64,53,8388608,8388608,CPU,3.6468540538441045e-12,3.824003636363636e-05,0,0
3560897211,0,pricekv_reserve,spill,proactive_target_headroom,17048281088,987758592,1119346688,37748736,0,62914560,17111195648,0.9960026741027832,0.9386485556832237,0.98,0.94,36,30,20,59,47,8388608,8388608,CPU,3.6468540538441045e-12,3.824003636363636e-05,0,0
3692435991,0,pricekv_reserve,trigger,forecast_above_trigger,17115389952,1054867456,1119346688,37748736,0,69206016,17184595968,1.0002751350402832,1.0042228060802554,0.98,0.94,39,33,-1,0,0,0,0,,0.0,0.0,39,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17113292800,1052770304,1119346688,39845888,0,67108864,17180401664,1.0000309944152832,1.0004757060575677,0.98,0.94,39,32,39,14,4,2097152,2097152,CPU,2.2989533164284446e-12,9.642509090909091e-06,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17109098496,1048576000,1119346688,44040192,0,65011712,17174110208,0.9996647834777832,0.9948550560235365,0.98,0.94,39,31,40,18,3,4194304,4194304,CPU,3.0477870594371447e-12,1.917501818181818e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17100709888,1040187392,1119346688,52428800,0,62914560,17163624448,0.9990544319152832,0.9854873059668177,0.98,0.94,39,30,29,53,37,8388608,8388608,CPU,3.6468540538441045e-12,3.824003636363636e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17092321280,1031798784,1119346688,60817408,0,60817408,17153138688,0.9984440803527832,0.9761195559100989,0.98,0.94,39,29,33,58,24,8388608,8388608,CPU,3.6468540538441045e-12,3.824003636363636e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17083932672,1023410176,1119346688,69206016,0,58720256,17142652928,0.9978337287902832,0.96675180585338,0.98,0.94,39,28,37,53,10,8388608,8388608,CPU,3.6468540538441045e-12,3.824003636363636e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17073446912,1012924416,1119346688,79691776,0,56623104,17130070016,0.9971013069152832,0.9555105057853175,0.98,0.94,39,27,10,80,74,10485760,10485760,CPU,3.796620802445845e-12,4.777254545454545e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17062961152,1002438656,1119346688,90177536,0,54525952,17117487104,0.9963688850402832,0.9442692057172549,0.98,0.94,39,26,19,76,52,10485760,10485760,CPU,3.796620802445845e-12,4.777254545454545e-05,0,0
3692435991,0,pricekv_reserve,spill,proactive_target_headroom,17052475392,991952896,1119346688,100663296,0,52428800,17104904192,0.9956364631652832,0.9330279056491924,0.98,0.94,39,25,27,75,41,10485760,10485760,CPU,3.796620802445845e-12,4.777254545454545e-05,0,0
3692435991,0,pricekv_reserve,admission,value_ranked_working_set,17052475392,991952896,1119346688,100663296,0,52428800,17104904192,0.9956364631652832,0.9330279056491924,0.98,0.94,39,25,-1,0,0,0,0,,0.0,0.0,1,13
3692435991,0,pricekv_reserve,reload,value_ranked_admission,17144750080,1084227584,1119346688,96468992,0,0,17144750080,0.9979557991027832,0.9686253558647239,0.98,0.94,13,0,40,18,3,4194304,4194304,CPU,0.0,0.0,0,0
3721114915,0,pricekv_reserve,trigger,forecast_above_trigger,17144750080,1084227584,1119346688,96468992,0,56623104,17201373184,1.0012516975402832,1.0192112061710052,0.98,0.94,40,27,-1,0,0,0,0,,0.0,0.0,40,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17140555776,1080033280,1119346688,100663296,0,54525952,17195081728,1.0008854866027832,1.013590556136974,0.98,0.94,40,26,40,19,4,4194304,4194304,CPU,3.0477870594371447e-12,1.917501818181818e-05,0,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17127972864,1067450368,1119346688,113246208,0,52428800,17180401664,1.0000309944152832,1.0004757060575677,0.98,0.94,40,25,5,94,86,12582912,12582912,CPU,3.903597051447088e-12,5.7305054545454546e-05,0,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17115389952,1054867456,1119346688,125829120,0,50331648,17165721600,0.9991765022277832,0.9873608559781615,0.98,0.94,40,24,9,96,75,12582912,12582912,CPU,3.903597051447088e-12,5.7305054545454546e-05,0,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17102807040,1042284544,1119346688,138412032,0,48234496,17151041536,0.9983220100402832,0.9742460058987551,0.98,0.94,40,23,18,83,53,12582912,12582912,CPU,3.903597051447088e-12,5.7305054545454546e-05,0,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17088126976,1027604480,1119346688,153092096,0,46137344,17134264320,0.9973454475402832,0.959257605808005,0.98,0.94,40,22,3,110,87,14680064,14680064,CPU,3.9838292381980204e-12,6.683756363636364e-05,0,0
3721114915,0,pricekv_reserve,spill,proactive_target_headroom,17073446912,1012924416,1119346688,167772160,0,44040192,17117487104,0.9963688850402832,0.9442692057172549,0.98,0.94,40,21,6,107,86,14680064,14680064,CPU,3.9838292381980204e-12,6.683756363636364e-05,0,0
